,userId,geo,coordinates,timestamp,tweet,source,isretweeted,lang,lat,lon,polarity
800678076673916930,3909755013,,,1479731504015,rt AT_USER carmena abre seis procesos de sanción a constructoras que gestionan la m-30 por cobrar trabajos no realizados URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800678154914435077,303494755,,,1479731522669,rt AT_USER empezamos a sentirnos orgullosos de nuestras instituciones. luz y taquígrafos en el ayto. gracias a AT_USER https:…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800678161411375104,612411163,,,1479731524218,rt AT_USER empezamos a sentirnos orgullosos de nuestras instituciones. luz y taquígrafos en el ayto. gracias a AT_USER https:…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800678174908551168,407996771,,,1479731527436,rt AT_USER empezamos a sentirnos orgullosos de nuestras instituciones. luz y taquígrafos en el ayto. gracias a AT_USER https:…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800678188313493504,230424236,,,1479731530632,rt AT_USER carmena destinará ocho millones para un polideportivo en la latina. seguimos! URL vía AT_USER,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,es,null,null,null
800678189295144960,2699034370,,,1479731530866,rt AT_USER el edil de economía de carmena grabó con micros ocultos a políticos y constructores en el consejo de calle 30… ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800678193745317888,1623443540,,,1479731531927,felicitacion de carmena a la brigada twitera por su actividad contra las tasas judiciales y parar la sinrazón de la… URL,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,es,null,null,null
800678197524369408,151530951,,,1479731532828,si alguno ve una foto mía con carmena en el periódico o en algún lado que me la pase.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800678197608247296,131759319,,,1479731532848,actitudes mafiosas. URL,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",False,es,null,null,null
800678238632579073,382001962,,,1479731542629,rt AT_USER empezamos a sentirnos orgullosos de nuestras instituciones. luz y taquígrafos en el ayto. gracias a AT_USER https:…,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,es,null,null,null
800678239710674944,895081920,,,1479731542886,rt AT_USER regenerando q ya era hora.. carmena expedienta a seis constructoras por cobrar obras de la m-30 que nunca hicieron - ht…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800678278063341568,246912717,,,1479731552030,carmena abre seis procesos de sanción a constructoras que gestionaban la m-30 por cobrar trabajos no realizados URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800678285072072705,774939114227499008,,,1479731553701,rt AT_USER el edificio no okupado de la concejala pro okupa de carmena. URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800678285827051520,3175104029,,,1479731553881,rt AT_USER empezamos a sentirnos orgullosos de nuestras instituciones. luz y taquígrafos en el ayto. gracias a AT_USER https:…,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,es,null,null,null
800678334233542656,3030988839,,,1479731565422,"rt AT_USER cuando por ""democrático"" te viene la letra de en medio de la rda. URL","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,es,null,null,null
800678393683578880,2476924805,,,1479731579596,"rt AT_USER ""aumentar el gasto social"" consiste en llamar ""social"" a lo que te salga de los cojones, sobre todo para los amigos. https…","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",True,es,null,null,null
800678417104568320,3055500262,,,1479731585180,rt AT_USER carmena abre seis procesos de sanción a constructoras que gestionan la m-30 por cobrar trabajos no realizados… ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800678419960918017,433538593,,,1479731585861,rt AT_USER carmena abre seis procesos de sanción a constructoras que gestionan la m-30 por cobrar trabajos no realizados… ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,es,null,null,null
800678426768273408,61553773,,,1479731587484,"rt AT_USER maduro amenazó a lorenzo mendoza con mandarlo a la pgv, ahora si podemos declararlo con insania mental! URL","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,es,null,null,null
800678477208829957,3360803266,,,1479731599510,rt AT_USER todo el mundo gua u ahora posa como nosotros.! jajajajaja nosotros nomas nio eramos.. jajaja aguante el madrid loco… ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800678507386810368,407996771,,,1479731606705,hay que entrar en las instituciones para sacar la mierda de ppsoe dd debajo de la alfombra AT_USER AT_USER URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800678509408620544,2151660109,,,1479731607187,"rt AT_USER ¿no debería abrirse procedimientos también contra pagó esos trabajos no realizados, AT_USER URL","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800678517188870145,2375619276,,,1479731609042,clara la hermana clara jaaj ahora podemos volver a ver esperanzamia en los AT_USER ❤ te extraños toscano ...,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800678576454406144,3048115063,,,1479731623172,rt AT_USER esto es robar!!! lo demás son cuentos. el dinero de los madril a la propaganda comunista. URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800678611384532993,2575871049,,,1479731631500,rt AT_USER regenerando q ya era hora.. carmena expedienta a seis constructoras por cobrar obras de la m-30 que nunca hicieron - ht…,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",True,es,null,null,null
800678646063185920,15965971,,,1479731639768,madre mía la que me está liando carmena en el cerebro.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800678650668453888,160705050,,,1479731640866,que más tiene que pasar en madrid para que se vayan los que ahora mandan. mato dimite ya! o que te dimitan o cesen 😨😨😨,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800678660260757504,3048115063,,,1479731643153,"rt AT_USER ahora madrid subvenciona con 1,5 millones a la asociación que dirigía su número dos URL","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800678664727891968,322577469,,,1479731644218,es lógico que los empresaurios quieran que gobierne el pp que nos roba el dinero para dárselo a ellos. la honradez… URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800678677784776704,3105449247,,,1479731647331,agobernarm4 la excusa del psoe para no pactar con podemos el 20d era que el pnv eran independentista. ahora no tiene problemas en pactar.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800678678019469312,2833920285,,,1479731647387,"carmena defenderá ante montoro los ""números envidiables"" de madrid URL mercados","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,es,null,null,null
800678680037126145,2833920285,,,1479731647868,aguirre: carmena pedirá a montoro más gasto e incumplirá déficit 600 millones URL mercados,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,es,null,null,null
800678687368572932,334249117,,,1479731649616,rt AT_USER los legionarios sacan los colores a carmena por sus falsos argumentos contra millán-astray URL vía…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800678704011624450,274489276,,,1479731653584,rt AT_USER carmena sancionará a las constructoras que gestionan la m30 por cobrar trabajos no realizados URL no contr…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800678713054461953,2414892726,,,1479731655740,"carmena defenderá ante montoro los ""números envidiables"" de madrid URL","<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",False,es,null,null,null
800678714799431680,2875218689,,,1479731656156,"carmena defenderá ante montoro los ""números envidiables"" de madrid URL mercados","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,es,null,null,null
800678715705331712,2414892726,,,1479731656372,aguirre: carmena pedirá a montoro más gasto e incumplirá déficit 600 millones URL,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",False,es,null,null,null
800678716506509313,2875218689,,,1479731656563,aguirre: carmena pedirá a montoro más gasto e incumplirá déficit 600 millones URL mercados,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,es,null,null,null
800678729194360833,4841316616,,,1479731659588,rt AT_USER carmena sancionará a las constructoras que gestionan la m30 por cobrar trabajos no realizados URL no contr…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,es,null,null,null
800678758051094528,2151660109,,,1479731666468,ahora sólo falta abrir proceso sancionador sobre quién realizó los pagos por trabajos no realizados. 👏👏 URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800678771812659200,34896699,,,1479731669749,"y otra más! ahora resulta que serán las uvas de 2018 las que se comerán en el ave madrid-murcia, el pp nos sigue me… URL","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800678791832109056,3364680063,,,1479731674522,rt AT_USER carmena abre seis procesos de sanción a constructoras que gestionan la m-30 por cobrar trabajos no realizados URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800678833833832448,774939114227499008,,,1479731684536,rt AT_USER el edificio no okupado de la concejala pro okupa de carmena URL vía AT_USER,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800678863693086720,822160460,,,1479731691655,"rt AT_USER ""aumentar el gasto social"" consiste en llamar ""social"" a lo que te salga de los cojones, sobre todo para los amigos. https…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800678877861441536,4913602696,,,1479731695033,"rt AT_USER ahoramadrid subvenciona con 1,5 millones a la asociación que dirigía su número dos nacho murgui.… ","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800678896643559424,604489932,,,1479731699511,rt AT_USER carmena expedienta a seis constructoras por cobrar obras de la m-30 que nunca hicieron URL,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,es,null,null,null
800678900552650756,510822475,,,1479731700443,el edil de economía grabó a través de micros ocultos al consejo de calle 30 URL vía AT_USER,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800678900686868480,401605592,,,1479731700475,rt AT_USER agobernarm4 la excusa del psoe para no pactar con podemos el 20d era que el pnv eran independentista. ahora no tiene probl…,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,es,null,null,null
800678904461754368,1150769437,,,1479731701375,rt AT_USER una manifestación exige a carmena que acelere los cambios en el callejero URL URL,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,es,null,null,null
800678932894859264,321950303,,,1479731708154,"carmena viajó en «business» a bogotá y quito URL jodó con los podemitas y la pobreza, viven como ricos,","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",False,es,null,null,null
800678945641402368,785830416913608704,,,1479731711193,"rt AT_USER maduro amenazó a lorenzo mendoza con mandarlo a la pgv, ahora si podemos declararlo con insania mental! URL","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,es,null,null,null
800678951995613186,717002187373748225,,,1479731712708,madriddiario noticias madrid diario aguirre asegura que ahora madrid… URL news ciudad… URL,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",False,es,null,null,null
800678959067398144,2841162947,,,1479731714394,"carmena defenderá ante montoro los ""números envidiables"" de madrid URL mercados","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,es,null,null,null
800678960610869248,2841162947,,,1479731714762,aguirre: carmena pedirá a montoro más gasto e incumplirá déficit 600 millones URL mercados,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,es,null,null,null
800678978445000704,1213301196,,,1479731719014,rt AT_USER empezamos a sentirnos orgullosos de nuestras instituciones. luz y taquígrafos en el ayto. gracias a AT_USER https:…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800678983385907200,774939114227499008,,,1479731720192,"rt AT_USER 📝atención okupa , aquí viviendas gratis en bcn !!! el edificio no okupado de la concejala pro okupa de carmena https:…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800679010812297217,110690713,,,1479731726731,carmena abre seis procesos de sanción a constructoras que gestionan la m-30 por cobrar trabajos no realizados URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800679018660065284,213856508,,,1479731728602,rt AT_USER carmena abre seis procesos de sanción a constructoras que gestionan la m-30 por cobrar trabajos no realizados URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800679020882857984,2769135663,,,1479731729132,rt AT_USER regenerando q ya era hora.. carmena expedienta a seis constructoras por cobrar obras de la m-30 que nunca hicieron - ht…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800679033600151552,2307018558,,,1479731732164,rt AT_USER cuando los constructores ni te financian ni te pagan sobres defiendes los intereses de la gente sin regalos URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800679038469537794,407996771,,,1479731733325,agobernarm4 necesario que entre el pueblo en las instituciones para sacar la mierda escondida de ppsoe de debajo d… URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800679052508069888,407996771,,,1479731736672,rt AT_USER empezamos a sentirnos orgullosos de nuestras instituciones. luz y taquígrafos en el ayto. gracias a AT_USER https:…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800679062624575488,2990253359,,,1479731739084,rt AT_USER el AT_USER denuncia los incumplimientos de mejora de la plantilla prometidos por el gobierno de carmena… ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800679087031209984,145295089,,,1479731744903,madre mía la que está liando carmena en sevilla URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800679125614620672,2450239872,,,1479731754102,"rt AT_USER ahora madrid continua la política, iniciada por el pp, de subvencionar generosamente a la fravm URL vía AT_USER","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,es,null,null,null
800679145176973313,229638302,,,1479731758766,rt AT_USER regenerando q ya era hora.. carmena expedienta a seis constructoras por cobrar obras de la m-30 que nunca hicieron - ht…,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",True,es,null,null,null
800679154043731968,56585060,,,1479731760880,madrid a santiago de chile. si vas a viajar en estas fechas conviene comprar ahora. fíjate: URL,"<a href=""http://www.comprarvuelosbaratos.com"" rel=""nofollow"">Vuelos desde Madrid</a>",False,es,null,null,null
800679187543519232,2583705270,,,1479731768867,"carmena defenderá ante montoro los ""números envidiables"" de madrid URL mercados","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,es,null,null,null
800679190307672064,2583705270,,,1479731769526,aguirre: carmena pedirá a montoro más gasto e incumplirá déficit 600 millones URL mercados,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,es,null,null,null
800679193046437888,1834220725,,,1479731770179,rt AT_USER el edificio no okupado de la concejala pro okupa de carmena URL vía AT_USER,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800679205298180097,2792251591,,,1479731773100,AT_USER AT_USER AT_USER pero carmena sólo es podemos cuando se va d vacaciones y coge flores y viste a ls reyes d mamarrachos,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800679230484938752,2450239872,,,1479731779105,ahora madrid está resultando ser más AT_USER AT_USER AT_USER,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,es,null,null,null
800679243927719936,2990253359,,,1479731782310,rt AT_USER el samur denuncia los incumplimientos de mejora de la plantilla prometidos por el gobierno de carmena URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800679250332418048,3342177347,,,1479731783837,rt AT_USER empezamos a sentirnos orgullosos de nuestras instituciones. luz y taquígrafos en el ayto. gracias a AT_USER https:…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800679273321431040,4757305804,,,1479731789318,chat sexo con cleo-madrid online ahora! URL,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,es,null,null,null
800679282716659712,2891861121,,,1479731791558,rt AT_USER empezamos a sentirnos orgullosos de nuestras instituciones. luz y taquígrafos en el ayto. gracias a AT_USER https:…,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,es,null,null,null
800679297597972480,4874136959,,,1479731795106,rt AT_USER regenerando q ya era hora.. carmena expedienta a seis constructoras por cobrar obras de la m-30 que nunca hicieron - ht…,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,es,null,null,null
800679309669265408,4827531375,,,1479731797984,"rt AT_USER ahoramadrid subvenciona con 1,5 millones a la asociación que dirigía su número dos nacho murgui.… ","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800679310793277440,2873869361,,,1479731798252,rt AT_USER regenerando q ya era hora.. carmena expedienta a seis constructoras por cobrar obras de la m-30 que nunca hicieron - ht…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800679319689248768,401605592,,,1479731800373,rt AT_USER agobernarm4 necesario que entre el pueblo en las instituciones para sacar la mierda escondida de ppsoe de debajo d… ,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,es,null,null,null
800679327457284096,1198494270,,,1479731802225,rt AT_USER carmena sancionará a las constructoras que gestionan la m30 por cobrar trabajos no realizados URL no contr…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800679329059524608,407795169,,,1479731802607,el típico listo de la vida......ahora que cuando sepa que su equipo se ha gastado más que el real madrid este año... URL,"<a href=""http://www.goal.com"" rel=""nofollow"">goalcomapp</a>",False,es,null,null,null
800679331148263424,239744448,,,1479731803105,rt AT_USER simeone hizo grande al URL dos finales de champions. un equipo respetado un estilo definido. ahora…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,es,null,null,null
800679333618561025,2822615447,,,1479731803694,"ahora emilio ferreras (AT_USER ""el compromiso del equipo ha demostrado que podemos competir con cualquier riv… URL","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800679345287204864,984720787,,,1479731806476,rt AT_USER ahora madrid y psoe darán un dni a inmigrantes ilegales para que puedan acceder a servicios públicos URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800679361586270208,774939114227499008,,,1479731810362,"rt AT_USER el edificio no okupado del lujoso paseo de gracia de la concejala pro okupa de carmena, montserrat galcerán huguet… ","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800679386827649024,2851253565,,,1479731816380,rt AT_USER carmena abre seis procesos de sanción a constructoras que gestionan la m-30 por cobrar trabajos no realizados - URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800679393853116416,3075549808,,,1479731818055,la fórmula sería. 1° que devuelvan el dinero 2° multazo al canto y 3° cómo tu muy bien has dicho no contratar nunca… URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800679403906826240,430080506,,,1479731820452,rt AT_USER el edil de carmena AT_USER grabó con micros ocultos a políticos y constructores en el consejo de calle 30… ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800679420122042368,2416071175,,,1479731824318,jajajajajajaja ya se donde voy a seguir los resúmenes de la jornada a partir de ahora URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800679423066259457,74104437,,,1479731825020,rt AT_USER carmena abre seis procesos de sanción a constructoras que gestionan la m-30 por cobrar trabajos no realizados… ,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,es,null,null,null
800679508907016192,267313072,,,1479731845486,AT_USER antes cuando jodiamos al madrid o barsa me metía en marca y sport para reirme. ahora en el sur para ver a los haters,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800679520810450944,347498381,,,1479731848324,carmena sancionará a las constructoras que gestionan la m-30 por cobrar trabajos no realizados URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800679544000839680,1325567593,,,1479731853853,"rt AT_USER ""ahora madrid subvenciona con 1,5 millones de euros a la asociación que dirigía su nº 2"" el gasto social era esto. https:/…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800679546974388224,3359265495,,,1479731854562,"ahora madrid subvenciona con 1,5 millones a la asociación que dirigía su número dos URL","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,es,null,null,null
800679576103948288,3651132317,,,1479731861507,carmena abre seis procesos de sanción a constructoras que gestionan la m-30 por cobrar trabajos no realizados URL,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,es,null,null,null
800679598178516992,2851253565,,,1479731866770,rt AT_USER carmena abre seis procesos de sanción a constructoras que gestionan la m-30 por cobrar trabajos no realizados - URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800679604063080448,1029474452,,,1479731868173,rt AT_USER carmena abre seis procesos de sanción a constructoras que gestionan la m-30 por cobrar trabajos no realizados URL,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",True,es,null,null,null
800679614335094784,923657628,,,1479731870622,rt AT_USER carmena abre seis procesos de sanción a constructoras que gestionan la m-30 por cobrar trabajos no realizados URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800679624153894912,17987604,,,1479731872963,rt AT_USER carmena abre seis procesos de sanción a constructoras que gestionan la m-30 por cobrar trabajos no realizados URL,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,es,null,null,null
800679627383521280,774939114227499008,,,1479731873733,rt AT_USER el edificio (no okupado) que posee en barcelona la concejal de carmena que defiende a los okupas en madrid… ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800679630730563584,253636598,,,1479731874531,rt AT_USER carmena expedienta a seis constructoras por cobrar obras de la m-30 que nunca hicieron URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800679670534598662,3028847566,,,1479731884021,rt AT_USER carmena abre seis procesos de sanción a constructoras que gestionan la m-30 por cobrar trabajos no realizados URL,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",True,es,null,null,null
800679705108160512,751457771078488065,,,1479731892264,rt AT_USER la “gestapillo” de manuela carmena: pillan a un edil grabando a empresarios a escondidas URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800679711873581056,895081920,,,1479731893877,rt AT_USER es lógico que los empresaurios quieran que gobierne el pp que nos roba el dinero para dárselo a ellos. la honradez… ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800679729531670528,2476017127,,,1479731898087,"carmena defenderá ante montoro los ""números envidiables"" de madrid URL","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,es,null,null,null
800679732060844033,2476017127,,,1479731898690,aguirre: carmena pedirá a montoro más gasto e incumplirá déficit 600 millones URL,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,es,null,null,null
800679738578567169,172139322,,,1479731900244,rt AT_USER carmena abre seis procesos de sanción a constructoras que gestionan la m-30 por cobrar trabajos no realizados URL,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,es,null,null,null
800679782459396096,497035308,,,1479731910706,"rt AT_USER 📝atención okupa , aquí viviendas gratis en bcn !!! el edificio no okupado de la concejala pro okupa de carmena https:…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800679811278635008,776361787692318720,,,1479731917577,"carmena defenderá ante montoro los ""números envidiables"" de madrid URL","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,es,null,null,null
800679812885086208,776361787692318720,,,1479731917960,aguirre: carmena pedirá a montoro más gasto e incumplirá déficit 600 millones URL,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,es,null,null,null
800679814734585856,115473601,,,1479731918401,"rt AT_USER maduro amenazó a lorenzo mendoza con mandarlo a la pgv, ahora si podemos declararlo con insania mental! URL","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",True,es,null,null,null
800679838856003584,1361894076,,,1479731924152,rt AT_USER empezamos a sentirnos orgullosos de nuestras instituciones. luz y taquígrafos en el ayto. gracias a AT_USER https:…,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",True,es,null,null,null
800679851254542336,294708515,,,1479731927108,carmena abre seis procesos de sanción a constructoras que gestionan la m-30 por cobrar trabajos no realizados URL,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,es,null,null,null
800679913032470528,2399393880,,,1479731941837,carmena abre seis procesos de sanción a constructoras que gestionan la m-30 por cobrar trabajos no realizados URL,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,es,null,null,null
800679913791623169,2665463588,,,1479731942018,"esto no se publicará en la portada de los medios del régimen, ni los tertulianos hablarán de ello ... seguro!. URL","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,es,null,null,null
800679928249208834,4070489481,,,1479731945465,AT_USER como puedes mirar laa celebraciones de un madrid contra atleti?? la rivalidad que pasa ahora pide perdon o que payaso,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,es,null,null,null
800679939670306816,1137017905,,,1479731948188,rt AT_USER carmena abre seis procesos de sanción a constructoras que gestionan la m-30 por cobrar trabajos no realizados URL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
800679972809609216,1137017905,,,1479731956089,rt AT_USER carmena abre seis procesos de sanción a constructoras que gestionan la m-30 por cobrar trabajos no realizados… ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,es,null,null,null
